city,Avg congestion,Monthly mean,TT10,AM TT10,PM TT10,Speed burden,Monthly SD,Monthly CV,PAI,Road density,Intersection density,High-capacity share,Major road share,Vehicles/1k pop,Cars/1k pop,Motorcycles/1k pop
George Town,1.655600296439218,1.6475503167045618,1.3841498433904817,1.3520472133525856,1.3850158123465341,1.0869209500309742,1.8280275969307196,1.151738510993749,0.6843611764911359,-0.600462126710051,-0.5447911505571029,-0.37241837203716704,0.24687396805197134,-0.20293679728731825,-0.249744513406684,-0.08160038988544063
Kota Bharu,0.6673737629057311,0.6867592494040862,0.7110712174110372,0.7221287706457836,0.7170045255490158,0.7274667775797855,0.48979976070433806,0.1968489659651734,0.3593863477859524,1.7283438484238052,1.9921070620928312,-0.6659747800239709,0.5673465134339905,-0.640297533088569,-0.5411744432067102,-0.713681561671824
Kuala Lumpur,0.16203064916701646,0.16381119762165913,-0.33958810119102256,-0.06332516778102408,0.2696754989141574,0.2631718048303342,-0.1744301142109463,-0.3780362894080902,1.511253874041892,1.1055765032955032,0.7023992051973993,2.096040228455643,1.7816264533202906,2.2245415889434135,2.250104654229138,2.1385655445617657
Seberang Perai,0.0497321794473021,0.051830886747477795,-0.9929668649466784,-0.9032164247234271,-1.1140622304991343,-0.9499860271924268,0.32374229197551707,0.5428519808277195,-1.6446274499934783,-0.3156611922987901,-0.3712838243425164,-0.41672877324272234,-0.7605186324104939,-0.20293679728731825,-0.249744513406684,-0.08160038988544063
Johor Bahru,-0.2759333827398694,-0.29306847074500053,0.20544142033379592,0.07665670837604337,-0.0017041702215266651,0.20326277608846915,-1.1805430129796854,-1.7526938998500974,-0.21948548820538533,-0.38602145090420914,-0.45241700204771296,0.22946457767162595,0.07243954461618851,-0.15242382851830735,-0.26340241648361207,0.07642687813477891
Ipoh,-0.8486555783104128,-0.8529700251159072,0.507505974431888,0.4382765551151328,0.22792484940544114,0.4279216338704619,-0.8191238163346044,-0.6208217989779978,-0.5974027587525156,-0.7020496911010211,-0.5638667373763401,-0.8930655862024418,-1.094513226120868,-0.5820776963340965,-0.508650234635953,-0.7062600833361287
Kajang,-1.4101479269089847,-1.4039131546168795,-1.4756134894294997,-1.6225676549850905,-1.483854285494488,-1.7587579152076003,-0.46747270608533625,0.8601125304495383,-0.09348570136760291,-0.8297258907052366,-0.7621475529665592,0.022682705379034475,-0.8132546208910791,-0.4438689364278042,-0.43738853308949427,-0.6318499979177096
